"year","Date","STN_ID","SSTP","lat","lon","source"
1994,1994-05-05,"C46132 S. Brooks",10.5,49.73,-127.9167,"DFO_MEDS"
1994,1994-05-06,"C46132 S. Brooks",10.3,49.73,-127.9167,"DFO_MEDS"
1994,1994-05-07,"C46132 S. Brooks",10.3,49.73,-127.9167,"DFO_MEDS"
1994,1994-05-08,"C46132 S. Brooks",10.9,49.73,-127.9167,"DFO_MEDS"
1994,1994-06-01,"C46132 S. Brooks",11.8,49.73,-127.9167,"DFO_MEDS"
1994,1994-06-13,"C46132 S. Brooks",11.6,49.73,-127.9167,"DFO_MEDS"
1994,1994-06-30,"C46132 S. Brooks",13.85,49.73,-127.9167,"DFO_MEDS"
1994,1994-07-25,"C46132 S. Brooks",12.55,49.73,-127.9167,"DFO_MEDS"
1994,1994-07-30,"C46132 S. Brooks",15.3,49.73,-127.9167,"DFO_MEDS"
1994,1994-08-02,"C46132 S. Brooks",14.6,49.73,-127.9167,"DFO_MEDS"
1994,1994-08-03,"C46132 S. Brooks",15.25,49.73,-127.9167,"DFO_MEDS"
1994,1994-08-05,"C46132 S. Brooks",15.3,49.73,-127.9167,"DFO_MEDS"
1994,1994-08-26,"C46132 S. Brooks",15.5,49.73,-127.9167,"DFO_MEDS"
1994,1994-08-29,"C46132 S. Brooks",16.1,49.73,-127.9167,"DFO_MEDS"
1994,1994-09-05,"C46132 S. Brooks",15.1,49.73,-127.9167,"DFO_MEDS"
1994,1994-09-06,"C46132 S. Brooks",15.2,49.73,-127.9167,"DFO_MEDS"
1994,1994-09-07,"C46132 S. Brooks",15.967,49.73,-127.9167,"DFO_MEDS"
1994,1994-09-08,"C46132 S. Brooks",16,49.73,-127.9167,"DFO_MEDS"
1994,1994-09-09,"C46132 S. Brooks",16.295,49.73,-127.9167,"DFO_MEDS"
1994,1994-09-10,"C46132 S. Brooks",16.7,49.73,-127.9167,"DFO_MEDS"
1994,1994-09-11,"C46132 S. Brooks",16.273,49.73,-127.9167,"DFO_MEDS"
1994,1994-09-12,"C46132 S. Brooks",16.095,49.73,-127.9167,"DFO_MEDS"
1994,1994-09-13,"C46132 S. Brooks",16.317,49.73,-127.9167,"DFO_MEDS"
1994,1994-09-14,"C46132 S. Brooks",16.389,49.73,-127.9167,"DFO_MEDS"
1994,1994-09-15,"C46132 S. Brooks",16.421,49.73,-127.9167,"DFO_MEDS"
1994,1994-09-16,"C46132 S. Brooks",16.363,49.73,-127.9167,"DFO_MEDS"
1994,1994-09-17,"C46132 S. Brooks",16.647,49.73,-127.9167,"DFO_MEDS"
1994,1994-09-18,"C46132 S. Brooks",16.856,49.73,-127.9167,"DFO_MEDS"
1994,1994-09-19,"C46132 S. Brooks",16.696,49.73,-127.9167,"DFO_MEDS"
1994,1994-09-20,"C46132 S. Brooks",15.814,49.73,-127.9167,"DFO_MEDS"
1994,1994-09-21,"C46132 S. Brooks",14.877,49.73,-127.9167,"DFO_MEDS"
1994,1994-09-22,"C46132 S. Brooks",14.4,49.73,-127.9167,"DFO_MEDS"
1994,1994-09-23,"C46132 S. Brooks",14.739,49.73,-127.9167,"DFO_MEDS"
1994,1994-09-24,"C46132 S. Brooks",14.857,49.73,-127.9167,"DFO_MEDS"
1994,1994-09-25,"C46132 S. Brooks",14.333,49.73,-127.9167,"DFO_MEDS"
1994,1994-09-26,"C46132 S. Brooks",14.387,49.73,-127.9167,"DFO_MEDS"
1994,1994-09-27,"C46132 S. Brooks",14.5,49.73,-127.9167,"DFO_MEDS"
1994,1994-09-28,"C46132 S. Brooks",13.829,49.73,-127.9167,"DFO_MEDS"
1994,1994-09-29,"C46132 S. Brooks",13.657,49.73,-127.9167,"DFO_MEDS"
1994,1994-09-30,"C46132 S. Brooks",15.595,49.73,-127.9167,"DFO_MEDS"
1994,1994-10-01,"C46132 S. Brooks",14.983,49.73,-127.9167,"DFO_MEDS"
1994,1994-10-02,"C46132 S. Brooks",14.833,49.73,-127.9167,"DFO_MEDS"
1994,1994-10-03,"C46132 S. Brooks",15.448,49.73,-127.9167,"DFO_MEDS"
1994,1994-10-04,"C46132 S. Brooks",15.5,49.73,-127.9167,"DFO_MEDS"
1994,1994-10-05,"C46132 S. Brooks",14.261,49.73,-127.9167,"DFO_MEDS"
1994,1994-10-06,"C46132 S. Brooks",12.412,49.73,-127.9167,"DFO_MEDS"
1994,1994-10-07,"C46132 S. Brooks",13.855,49.73,-127.9167,"DFO_MEDS"
1994,1994-10-08,"C46132 S. Brooks",14.381,49.73,-127.9167,"DFO_MEDS"
1994,1994-10-09,"C46132 S. Brooks",14.35,49.73,-127.9167,"DFO_MEDS"
1994,1994-10-10,"C46132 S. Brooks",14.045,49.73,-127.9167,"DFO_MEDS"
1994,1994-10-11,"C46132 S. Brooks",13.932,49.73,-127.9167,"DFO_MEDS"
1994,1994-10-12,"C46132 S. Brooks",13.938,49.73,-127.9167,"DFO_MEDS"
1994,1994-10-13,"C46132 S. Brooks",13.943,49.73,-127.9167,"DFO_MEDS"
1994,1994-10-14,"C46132 S. Brooks",13.552,49.73,-127.9167,"DFO_MEDS"
1994,1994-10-15,"C46132 S. Brooks",13.375,49.73,-127.9167,"DFO_MEDS"
1994,1994-10-16,"C46132 S. Brooks",13.426,49.73,-127.9167,"DFO_MEDS"
1994,1994-10-17,"C46132 S. Brooks",13.241,49.73,-127.9167,"DFO_MEDS"
1994,1994-10-18,"C46132 S. Brooks",13.175,49.73,-127.9167,"DFO_MEDS"
1994,1994-10-19,"C46132 S. Brooks",13.091,49.73,-127.9167,"DFO_MEDS"
1994,1994-10-20,"C46132 S. Brooks",13.129,49.73,-127.9167,"DFO_MEDS"
1994,1994-10-21,"C46132 S. Brooks",12.947,49.73,-127.9167,"DFO_MEDS"
1994,1994-10-22,"C46132 S. Brooks",12.975,49.73,-127.9167,"DFO_MEDS"
1994,1994-10-23,"C46132 S. Brooks",12.771,49.73,-127.9167,"DFO_MEDS"
1994,1994-10-24,"C46132 S. Brooks",12.581,49.73,-127.9167,"DFO_MEDS"
1994,1994-10-25,"C46132 S. Brooks",12.525,49.73,-127.9167,"DFO_MEDS"
1994,1994-10-26,"C46132 S. Brooks",13.018,49.73,-127.9167,"DFO_MEDS"
1994,1994-10-27,"C46132 S. Brooks",13.052,49.73,-127.9167,"DFO_MEDS"
1994,1994-10-28,"C46132 S. Brooks",13.084,49.73,-127.9167,"DFO_MEDS"
1994,1994-10-29,"C46132 S. Brooks",13.145,49.73,-127.9167,"DFO_MEDS"
1994,1994-10-30,"C46132 S. Brooks",12.92,49.73,-127.9167,"DFO_MEDS"
1994,1994-10-31,"C46132 S. Brooks",12.567,49.73,-127.9167,"DFO_MEDS"
1994,1994-11-01,"C46132 S. Brooks",11.665,49.73,-127.9167,"DFO_MEDS"
1994,1994-11-02,"C46132 S. Brooks",11.009,49.73,-127.9167,"DFO_MEDS"
1994,1994-11-03,"C46132 S. Brooks",10.913,49.73,-127.9167,"DFO_MEDS"
1994,1994-11-04,"C46132 S. Brooks",11.033,49.73,-127.9167,"DFO_MEDS"
1994,1994-11-05,"C46132 S. Brooks",11.162,49.73,-127.9167,"DFO_MEDS"
1994,1994-11-06,"C46132 S. Brooks",11.145,49.73,-127.9167,"DFO_MEDS"
1994,1994-11-07,"C46132 S. Brooks",11.332,49.73,-127.9167,"DFO_MEDS"
1994,1994-11-08,"C46132 S. Brooks",11.3,49.73,-127.9167,"DFO_MEDS"
1994,1994-11-09,"C46132 S. Brooks",10.384,49.73,-127.9167,"DFO_MEDS"
1994,1994-11-10,"C46132 S. Brooks",10.45,49.73,-127.9167,"DFO_MEDS"
1994,1994-11-11,"C46132 S. Brooks",10.359,49.73,-127.9167,"DFO_MEDS"
1994,1994-11-12,"C46132 S. Brooks",10.059,49.73,-127.9167,"DFO_MEDS"
1994,1994-11-13,"C46132 S. Brooks",10.075,49.73,-127.9167,"DFO_MEDS"
1994,1994-11-14,"C46132 S. Brooks",10.122,49.73,-127.9167,"DFO_MEDS"
1994,1994-11-15,"C46132 S. Brooks",10.076,49.73,-127.9167,"DFO_MEDS"
1994,1994-11-16,"C46132 S. Brooks",9.891,49.73,-127.9167,"DFO_MEDS"
1994,1994-11-17,"C46132 S. Brooks",9.7,49.73,-127.9167,"DFO_MEDS"
1994,1994-11-19,"C46132 S. Brooks",9.456,49.73,-127.9167,"DFO_MEDS"
1994,1994-11-20,"C46132 S. Brooks",9.272,49.73,-127.9167,"DFO_MEDS"
1994,1994-11-21,"C46132 S. Brooks",9.132,49.73,-127.9167,"DFO_MEDS"
1994,1994-11-22,"C46132 S. Brooks",9.171,49.73,-127.9167,"DFO_MEDS"
1994,1994-11-23,"C46132 S. Brooks",9.538,49.73,-127.9167,"DFO_MEDS"
1994,1994-11-24,"C46132 S. Brooks",9.312,49.73,-127.9167,"DFO_MEDS"
