"year","Date","STN_ID","SSTP","lat","lon","source"
1991,1991-01-01,"C46184 N. NOMAD",5.907,53.9,-138.867,"DFO_MEDS"
1991,1991-01-02,"C46184 N. NOMAD",5.926,53.9,-138.867,"DFO_MEDS"
1991,1991-01-03,"C46184 N. NOMAD",5.973,53.9,-138.867,"DFO_MEDS"
1991,1991-01-04,"C46184 N. NOMAD",5.974,53.9,-138.867,"DFO_MEDS"
1991,1991-01-05,"C46184 N. NOMAD",5.917,53.9,-138.867,"DFO_MEDS"
1991,1991-01-06,"C46184 N. NOMAD",5.9,53.9,-138.867,"DFO_MEDS"
1991,1991-01-07,"C46184 N. NOMAD",5.8,53.9,-138.867,"DFO_MEDS"
1991,1991-01-08,"C46184 N. NOMAD",5.729,53.9,-138.867,"DFO_MEDS"
1991,1991-01-09,"C46184 N. NOMAD",5.704,53.9,-138.867,"DFO_MEDS"
1991,1991-01-10,"C46184 N. NOMAD",5.7,53.9,-138.867,"DFO_MEDS"
1991,1991-01-11,"C46184 N. NOMAD",5.7,53.9,-138.867,"DFO_MEDS"
1991,1991-01-12,"C46184 N. NOMAD",5.7,53.9,-138.867,"DFO_MEDS"
1991,1991-01-13,"C46184 N. NOMAD",5.7,53.9,-138.867,"DFO_MEDS"
1991,1991-01-14,"C46184 N. NOMAD",5.683,53.9,-138.867,"DFO_MEDS"
1991,1991-01-15,"C46184 N. NOMAD",5.67,53.9,-138.867,"DFO_MEDS"
1991,1991-01-16,"C46184 N. NOMAD",5.896,53.9,-138.867,"DFO_MEDS"
1991,1991-01-17,"C46184 N. NOMAD",5.883,53.9,-138.867,"DFO_MEDS"
1991,1991-01-18,"C46184 N. NOMAD",5.7,53.9,-138.867,"DFO_MEDS"
1991,1991-01-19,"C46184 N. NOMAD",5.7,53.9,-138.867,"DFO_MEDS"
1991,1991-01-20,"C46184 N. NOMAD",5.7,53.9,-138.867,"DFO_MEDS"
1991,1991-01-21,"C46184 N. NOMAD",5.717,53.9,-138.867,"DFO_MEDS"
1991,1991-01-22,"C46184 N. NOMAD",5.75,53.9,-138.867,"DFO_MEDS"
1991,1991-01-23,"C46184 N. NOMAD",5.717,53.9,-138.867,"DFO_MEDS"
1991,1991-01-24,"C46184 N. NOMAD",5.721,53.9,-138.867,"DFO_MEDS"
1991,1991-01-25,"C46184 N. NOMAD",5.713,53.9,-138.867,"DFO_MEDS"
1991,1991-01-26,"C46184 N. NOMAD",5.683,53.9,-138.867,"DFO_MEDS"
1991,1991-01-27,"C46184 N. NOMAD",5.67,53.9,-138.867,"DFO_MEDS"
1991,1991-01-28,"C46184 N. NOMAD",5.696,53.9,-138.867,"DFO_MEDS"
1991,1991-01-29,"C46184 N. NOMAD",5.638,53.9,-138.867,"DFO_MEDS"
1991,1991-01-30,"C46184 N. NOMAD",5.579,53.9,-138.867,"DFO_MEDS"
1991,1991-01-31,"C46184 N. NOMAD",5.529,53.9,-138.867,"DFO_MEDS"
1991,1991-02-01,"C46184 N. NOMAD",5.37,53.9,-138.867,"DFO_MEDS"
1991,1991-02-02,"C46184 N. NOMAD",5.352,53.9,-138.867,"DFO_MEDS"
1991,1991-02-03,"C46184 N. NOMAD",5.338,53.9,-138.867,"DFO_MEDS"
1991,1991-02-04,"C46184 N. NOMAD",5.3,53.9,-138.867,"DFO_MEDS"
1991,1991-02-05,"C46184 N. NOMAD",5.3,53.9,-138.867,"DFO_MEDS"
1991,1991-02-06,"C46184 N. NOMAD",5.279,53.9,-138.867,"DFO_MEDS"
1991,1991-02-07,"C46184 N. NOMAD",5.358,53.9,-138.867,"DFO_MEDS"
1991,1991-02-08,"C46184 N. NOMAD",5.382,53.9,-138.867,"DFO_MEDS"
1991,1991-02-09,"C46184 N. NOMAD",5.304,53.9,-138.867,"DFO_MEDS"
1991,1991-02-10,"C46184 N. NOMAD",5.25,53.9,-138.867,"DFO_MEDS"
1991,1991-02-11,"C46184 N. NOMAD",5.304,53.9,-138.867,"DFO_MEDS"
1991,1991-02-12,"C46184 N. NOMAD",5.3,53.9,-138.867,"DFO_MEDS"
1991,1991-02-13,"C46184 N. NOMAD",5.368,53.9,-138.867,"DFO_MEDS"
1991,1991-02-14,"C46184 N. NOMAD",5.461,53.9,-138.867,"DFO_MEDS"
1991,1991-02-15,"C46184 N. NOMAD",5.517,53.9,-138.867,"DFO_MEDS"
1991,1991-02-16,"C46184 N. NOMAD",5.529,53.9,-138.867,"DFO_MEDS"
1991,1991-02-17,"C46184 N. NOMAD",5.525,53.9,-138.867,"DFO_MEDS"
1991,1991-02-18,"C46184 N. NOMAD",5.504,53.9,-138.867,"DFO_MEDS"
1991,1991-02-19,"C46184 N. NOMAD",5.478,53.9,-138.867,"DFO_MEDS"
1991,1991-02-20,"C46184 N. NOMAD",5.463,53.9,-138.867,"DFO_MEDS"
1991,1991-02-21,"C46184 N. NOMAD",5.5,53.9,-138.867,"DFO_MEDS"
1991,1991-02-22,"C46184 N. NOMAD",5.5,53.9,-138.867,"DFO_MEDS"
1991,1991-02-23,"C46184 N. NOMAD",5.5,53.9,-138.867,"DFO_MEDS"
1991,1991-02-24,"C46184 N. NOMAD",5.5,53.9,-138.867,"DFO_MEDS"
1991,1991-02-25,"C46184 N. NOMAD",5.5,53.9,-138.867,"DFO_MEDS"
1991,1991-02-26,"C46184 N. NOMAD",5.513,53.9,-138.867,"DFO_MEDS"
1991,1991-02-27,"C46184 N. NOMAD",5.552,53.9,-138.867,"DFO_MEDS"
1991,1991-02-28,"C46184 N. NOMAD",5.517,53.9,-138.867,"DFO_MEDS"
1991,1991-03-01,"C46184 N. NOMAD",5.404,53.9,-138.867,"DFO_MEDS"
