"year","Date","STN_ID","SSTP","lat","lon","source"
1989,1989-09-07,"C46204 W. Sea Otter",14.225,51.3683,-128.75,"DFO_MEDS"
1989,1989-09-08,"C46204 W. Sea Otter",14.168,51.3683,-128.75,"DFO_MEDS"
1989,1989-09-09,"C46204 W. Sea Otter",14.375,51.3683,-128.75,"DFO_MEDS"
1989,1989-09-10,"C46204 W. Sea Otter",15.036,51.3683,-128.75,"DFO_MEDS"
1989,1989-09-11,"C46204 W. Sea Otter",14.927,51.3683,-128.75,"DFO_MEDS"
1989,1989-09-12,"C46204 W. Sea Otter",14.758,51.3683,-128.75,"DFO_MEDS"
1989,1989-09-13,"C46204 W. Sea Otter",14.517,51.3683,-128.75,"DFO_MEDS"
1989,1989-09-14,"C46204 W. Sea Otter",14.204,51.3683,-128.75,"DFO_MEDS"
1989,1989-09-15,"C46204 W. Sea Otter",13.761,51.3683,-128.75,"DFO_MEDS"
1989,1989-09-16,"C46204 W. Sea Otter",13.604,51.3683,-128.75,"DFO_MEDS"
1989,1989-09-17,"C46204 W. Sea Otter",13.354,51.3683,-128.75,"DFO_MEDS"
1989,1989-09-18,"C46204 W. Sea Otter",13.461,51.3683,-128.75,"DFO_MEDS"
1989,1989-09-19,"C46204 W. Sea Otter",13.213,51.3683,-128.75,"DFO_MEDS"
1989,1989-09-20,"C46204 W. Sea Otter",13.196,51.3683,-128.75,"DFO_MEDS"
1989,1989-09-21,"C46204 W. Sea Otter",13.408,51.3683,-128.75,"DFO_MEDS"
1989,1989-09-22,"C46204 W. Sea Otter",13.358,51.3683,-128.75,"DFO_MEDS"
1989,1989-09-23,"C46204 W. Sea Otter",13.463,51.3683,-128.75,"DFO_MEDS"
1989,1989-09-24,"C46204 W. Sea Otter",13.283,51.3683,-128.75,"DFO_MEDS"
1989,1989-09-25,"C46204 W. Sea Otter",13.358,51.3683,-128.75,"DFO_MEDS"
1989,1989-09-26,"C46204 W. Sea Otter",13.509,51.3683,-128.75,"DFO_MEDS"
1989,1989-09-27,"C46204 W. Sea Otter",13.488,51.3683,-128.75,"DFO_MEDS"
1989,1989-09-28,"C46204 W. Sea Otter",13.3,51.3683,-128.75,"DFO_MEDS"
1989,1989-09-29,"C46204 W. Sea Otter",13.438,51.3683,-128.75,"DFO_MEDS"
1989,1989-09-30,"C46204 W. Sea Otter",13.196,51.3683,-128.75,"DFO_MEDS"
1989,1989-10-01,"C46204 W. Sea Otter",12.62,51.3683,-128.75,"DFO_MEDS"
1989,1989-10-02,"C46204 W. Sea Otter",12.662,51.3683,-128.75,"DFO_MEDS"
1989,1989-10-03,"C46204 W. Sea Otter",12.9,51.3683,-128.75,"DFO_MEDS"
1989,1989-10-04,"C46204 W. Sea Otter",13.248,51.3683,-128.75,"DFO_MEDS"
1989,1989-10-05,"C46204 W. Sea Otter",12.95,51.3683,-128.75,"DFO_MEDS"
1989,1989-10-06,"C46204 W. Sea Otter",12.042,51.3683,-128.75,"DFO_MEDS"
1989,1989-10-07,"C46204 W. Sea Otter",11.658,51.3683,-128.75,"DFO_MEDS"
1989,1989-10-08,"C46204 W. Sea Otter",12.043,51.3683,-128.75,"DFO_MEDS"
1989,1989-10-09,"C46204 W. Sea Otter",11.858,51.3683,-128.75,"DFO_MEDS"
1989,1989-10-10,"C46204 W. Sea Otter",10.938,51.3683,-128.75,"DFO_MEDS"
1989,1989-10-11,"C46204 W. Sea Otter",10.579,51.3683,-128.75,"DFO_MEDS"
1989,1989-10-12,"C46204 W. Sea Otter",10.513,51.3683,-128.75,"DFO_MEDS"
1989,1989-10-13,"C46204 W. Sea Otter",10.642,51.3683,-128.75,"DFO_MEDS"
1989,1989-10-14,"C46204 W. Sea Otter",10.943,51.3683,-128.75,"DFO_MEDS"
1989,1989-10-15,"C46204 W. Sea Otter",10.713,51.3683,-128.75,"DFO_MEDS"
1989,1989-10-16,"C46204 W. Sea Otter",10.535,51.3683,-128.75,"DFO_MEDS"
1989,1989-10-17,"C46204 W. Sea Otter",10.042,51.3683,-128.75,"DFO_MEDS"
1989,1989-10-18,"C46204 W. Sea Otter",10.028,51.3683,-128.75,"DFO_MEDS"
1989,1989-10-19,"C46204 W. Sea Otter",10.071,51.3683,-128.75,"DFO_MEDS"
1989,1989-10-20,"C46204 W. Sea Otter",10.022,51.3683,-128.75,"DFO_MEDS"
1989,1989-10-21,"C46204 W. Sea Otter",10.046,51.3683,-128.75,"DFO_MEDS"
1989,1989-10-22,"C46204 W. Sea Otter",10.029,51.3683,-128.75,"DFO_MEDS"
1989,1989-10-23,"C46204 W. Sea Otter",10.314,51.3683,-128.75,"DFO_MEDS"
1989,1989-10-24,"C46204 W. Sea Otter",10.708,51.3683,-128.75,"DFO_MEDS"
1989,1989-10-25,"C46204 W. Sea Otter",10.941,51.3683,-128.75,"DFO_MEDS"
1989,1989-10-26,"C46204 W. Sea Otter",10.954,51.3683,-128.75,"DFO_MEDS"
1989,1989-10-27,"C46204 W. Sea Otter",11.154,51.3683,-128.75,"DFO_MEDS"
1989,1989-10-28,"C46204 W. Sea Otter",11.575,51.3683,-128.75,"DFO_MEDS"
1989,1989-10-29,"C46204 W. Sea Otter",11.468,51.3683,-128.75,"DFO_MEDS"
1989,1989-10-30,"C46204 W. Sea Otter",11.417,51.3683,-128.75,"DFO_MEDS"
1989,1989-10-31,"C46204 W. Sea Otter",11.217,51.3683,-128.75,"DFO_MEDS"
1989,1989-11-01,"C46204 W. Sea Otter",11.179,51.3683,-128.75,"DFO_MEDS"
1989,1989-11-02,"C46204 W. Sea Otter",11.074,51.3683,-128.75,"DFO_MEDS"
1989,1989-11-03,"C46204 W. Sea Otter",10.967,51.3683,-128.75,"DFO_MEDS"
1989,1989-11-04,"C46204 W. Sea Otter",11.042,51.3683,-128.75,"DFO_MEDS"
1989,1989-11-05,"C46204 W. Sea Otter",11.125,51.3683,-128.75,"DFO_MEDS"
1989,1989-11-06,"C46204 W. Sea Otter",10.971,51.3683,-128.75,"DFO_MEDS"
1989,1989-11-07,"C46204 W. Sea Otter",10.65,51.3683,-128.75,"DFO_MEDS"
1989,1989-11-08,"C46204 W. Sea Otter",10.704,51.3683,-128.75,"DFO_MEDS"
1989,1989-11-09,"C46204 W. Sea Otter",10.608,51.3683,-128.75,"DFO_MEDS"
1989,1989-11-10,"C46204 W. Sea Otter",10.467,51.3683,-128.75,"DFO_MEDS"
1989,1989-11-11,"C46204 W. Sea Otter",10.029,51.3683,-128.75,"DFO_MEDS"
1989,1989-11-12,"C46204 W. Sea Otter",9.986,51.3683,-128.75,"DFO_MEDS"
1989,1989-11-13,"C46204 W. Sea Otter",10,51.3683,-128.75,"DFO_MEDS"
1989,1989-11-14,"C46204 W. Sea Otter",9.792,51.3683,-128.75,"DFO_MEDS"
1989,1989-11-15,"C46204 W. Sea Otter",9.8,51.3683,-128.75,"DFO_MEDS"
1989,1989-11-16,"C46204 W. Sea Otter",9.839,51.3683,-128.75,"DFO_MEDS"
1989,1989-11-17,"C46204 W. Sea Otter",9.754,51.3683,-128.75,"DFO_MEDS"
1989,1989-11-18,"C46204 W. Sea Otter",9.813,51.3683,-128.75,"DFO_MEDS"
1989,1989-11-19,"C46204 W. Sea Otter",9.833,51.3683,-128.75,"DFO_MEDS"
1989,1989-11-20,"C46204 W. Sea Otter",9.625,51.3683,-128.75,"DFO_MEDS"
1989,1989-11-21,"C46204 W. Sea Otter",9.438,51.3683,-128.75,"DFO_MEDS"
1989,1989-11-22,"C46204 W. Sea Otter",9.483,51.3683,-128.75,"DFO_MEDS"
1989,1989-11-23,"C46204 W. Sea Otter",9.778,51.3683,-128.75,"DFO_MEDS"
1989,1989-11-24,"C46204 W. Sea Otter",9.742,51.3683,-128.75,"DFO_MEDS"
